"","Individual","WGS","chip","typed","imputed","match.t","match.i"
"1294","HG03376","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1295","HG03378","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1296","HG03380","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1297","HG03382","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1298","HG03385","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1299","HG03388","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1300","HG03391","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1301","HG03394","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1302","HG03397","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1303","HG03401","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1304","HG03410","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1305","HG03419","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1306","HG03428","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1307","HG03432","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1308","HG03433","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1309","HG03436","L1b","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1310","HG03437","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1311","HG03439","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1312","HG03442","L1b","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1313","HG03445","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1314","HG03446","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1315","HG03449","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1316","HG03451","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1317","HG03452","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1318","HG03455","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1319","HG03457","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1320","HG03458","L3'4","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1321","HG03460","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1322","HG03461","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1323","HG03464","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1324","HG03469","L1b","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1325","HG03470","L1b","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1326","HG03472","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1327","HG03473","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1328","HG03476","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1329","HG03478","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1330","HG03479","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1331","HG03484","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1332","HG03485","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1333","HG03488","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1334","HG03490","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1335","HG03491","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1336","HG03499","L1","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1337","HG03511","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1338","HG03514","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1339","HG03515","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1340","HG03517","L0","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1341","HG03518","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1342","HG03520","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1343","HG03521","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1344","HG03538","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1345","HG03539","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1346","HG03547","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1347","HG03548","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1348","HG03556","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1349","HG03557","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1350","HG03558","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1351","HG03559","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1352","HG03563","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1353","HG03565","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1354","HG03567","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1355","HG03571","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1356","HG03572","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1357","HG03575","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1358","HG03577","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1359","HG03578","L2","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1360","HG03583","L3","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1361","HG03585","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1362","HG03589","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1363","HG03593","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1364","HG03594","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1365","HG03595","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1366","HG03598","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1367","HG03600","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1368","HG03603","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1369","HG03604","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1370","HG03607","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1371","HG03611","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1372","HG03615","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1373","HG03616","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1374","HG03619","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1375","HG03624","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1376","HG03625","T","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"1377","HG03629","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1378","HG03631","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1379","HG03634","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1380","HG03636","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1381","HG03640","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1382","HG03642","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1383","HG03643","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1384","HG03644","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1385","HG03645","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1386","HG03646","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1387","HG03649","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1388","HG03652","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1389","HG03653","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1390","HG03660","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1391","HG03663","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1392","HG03667","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1393","HG03668","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1394","HG03672","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1395","HG03673","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1396","HG03679","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1397","HG03680","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1398","HG03681","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1399","HG03684","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1400","HG03685","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1401","HG03686","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1402","HG03687","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1403","HG03689","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1404","HG03690","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1405","HG03691","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1406","HG03692","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1407","HG03693","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1408","HG03694","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1409","HG03695","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1410","HG03696","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1411","HG03697","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1412","HG03698","N","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1413","HG03702","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1414","HG03703","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1415","HG03705","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1416","HG03706","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1417","HG03708","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1418","HG03709","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1419","HG03711","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1420","HG03713","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1421","HG03714","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1422","HG03715","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1423","HG03716","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1424","HG03717","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1425","HG03718","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1426","HG03720","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1427","HG03722","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1428","HG03727","I","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1429","HG03729","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1430","HG03730","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1431","HG03731","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1432","HG03733","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1433","HG03736","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1434","HG03738","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1435","HG03740","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1436","HG03741","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1437","HG03742","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1438","HG03743","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1439","HG03744","J","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"1440","HG03745","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1441","HG03746","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1442","HG03750","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1443","HG03752","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1444","HG03753","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1445","HG03754","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1446","HG03755","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1447","HG03756","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1448","HG03757","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1449","HG03760","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1450","HG03762","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1451","HG03765","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1452","HG03767","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1453","HG03770","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1454","HG03771","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1455","HG03772","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1456","HG03773","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1457","HG03774","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1458","HG03775","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1459","HG03777","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1460","HG03778","W","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1461","HG03779","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1462","HG03780","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1463","HG03781","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1464","HG03782","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1465","HG03784","T","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"1466","HG03785","W","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1467","HG03786","W","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1468","HG03787","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1469","HG03788","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1470","HG03789","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1471","HG03790","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1472","HG03792","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1473","HG03793","A","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1474","HG03796","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1475","HG03800","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1476","HG03802","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1477","HG03803","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1478","HG03805","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1479","HG03808","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1480","HG03809","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1481","HG03812","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1482","HG03814","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1483","HG03815","W","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1484","HG03817","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1485","HG03821","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1486","HG03823","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1487","HG03824","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1488","HG03826","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1489","HG03829","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1490","HG03830","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1491","HG03832","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1492","HG03833","J","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"1493","HG03836","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1494","HG03837","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1495","HG03838","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1496","HG03844","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1497","HG03846","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1498","HG03848","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1499","HG03849","H","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1500","HG03850","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1501","HG03851","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1502","HG03854","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1503","HG03856","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1504","HG03857","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1505","HG03858","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1506","HG03861","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1507","HG03862","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1508","HG03863","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1509","HG03864","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1510","HG03866","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1511","HG03867","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1512","HG03868","J","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"1513","HG03869","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1514","HG03870","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1515","HG03871","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1516","HG03872","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1517","HG03873","HV","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1518","HG03874","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1519","HG03875","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1520","HG03882","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1521","HG03884","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1522","HG03885","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1523","HG03886","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1524","HG03887","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1525","HG03888","A","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1526","HG03890","HV","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1527","HG03894","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1528","HG03895","HV","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1529","HG03896","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1530","HG03897","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1531","HG03898","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1532","HG03899","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1533","HG03900","HV","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1534","HG03902","J","humanomnizhonghua-8v1-1_a-b37","JT","JT",FALSE,FALSE
"1535","HG03905","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1536","HG03907","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1537","HG03908","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1538","HG03910","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1539","HG03911","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1540","HG03913","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1541","HG03914","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1542","HG03916","U","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1543","HG03917","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1544","HG03919","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1545","HG03920","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1546","HG03922","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1547","HG03925","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1548","HG03926","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1549","HG03928","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1550","HG03931","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1551","HG03934","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1552","HG03937","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1553","HG03940","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1554","HG03941","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1555","HG03943","N","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1556","HG03944","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1557","HG03945","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1558","HG03947","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1559","HG03948","M","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
"1560","HG03949","R","humanomnizhonghua-8v1-1_a-b37","unclassified","unclassified",FALSE,FALSE
