"","Individual","WGS","chip","typed","imputed","match.t","match.i"
"1237","HG03168","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1238","HG03169","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1239","HG03172","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",TRUE,FALSE
"1240","HG03175","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1241","HG03189","L3'4","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L3'4",FALSE,TRUE
"1242","HG03190","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1243","HG03193","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1244","HG03195","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1245","HG03196","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1246","HG03198","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1247","HG03199","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1248","HG03202","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1249","HG03209","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1250","HG03212","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1251","HG03224","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1252","HG03225","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1253","HG03228","W","HumanOmniExpressExome-8-v1-0-B-b37","N","W",FALSE,TRUE
"1254","HG03229","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1255","HG03234","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1256","HG03235","HV","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,FALSE
"1257","HG03237","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1258","HG03238","L3","HumanOmniExpressExome-8-v1-0-B-b37","J","J",FALSE,FALSE
"1259","HG03240","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1260","HG03241","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1261","HG03246","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1262","HG03247","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1263","HG03258","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1264","HG03259","L3'4","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L3'4",FALSE,TRUE
"1265","HG03265","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1266","HG03267","L0","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L0",FALSE,TRUE
"1267","HG03268","L0","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L0",FALSE,TRUE
"1268","HG03270","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"1269","HG03271","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1270","HG03279","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1271","HG03280","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1272","HG03291","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1273","HG03294","L3'4","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L3'4",FALSE,TRUE
"1274","HG03295","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"1275","HG03297","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1276","HG03298","L0","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L0",FALSE,TRUE
"1277","HG03300","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1278","HG03301","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1279","HG03303","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1280","HG03304","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1281","HG03311","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"1282","HG03313","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1283","HG03342","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1284","HG03343","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1285","HG03351","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"1286","HG03352","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1287","HG03354","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1288","HG03363","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1289","HG03366","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1290","HG03367","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1291","HG03369","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1292","HG03370","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1293","HG03372","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1294","HG03376","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1295","HG03378","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1296","HG03380","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1297","HG03382","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1298","HG03385","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1299","HG03388","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1300","HG03391","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1301","HG03394","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1302","HG03397","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1303","HG03401","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1304","HG03410","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1305","HG03419","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1306","HG03428","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1307","HG03432","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1308","HG03433","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1309","HG03436","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"1310","HG03437","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1311","HG03439","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1312","HG03442","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"1313","HG03445","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1314","HG03446","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1315","HG03449","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1316","HG03451","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1317","HG03452","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1318","HG03455","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1319","HG03457","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1320","HG03458","L3'4","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L3'4",FALSE,TRUE
"1321","HG03460","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1322","HG03461","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1323","HG03464","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1324","HG03469","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"1325","HG03470","L1b","HumanOmniExpressExome-8-v1-0-B-b37","L1b","L1b",TRUE,TRUE
"1326","HG03472","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1327","HG03473","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1328","HG03476","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1329","HG03478","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1330","HG03479","L3","HumanOmniExpressExome-8-v1-0-B-b37","K1","L3",FALSE,TRUE
"1331","HG03484","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1332","HG03485","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1333","HG03488","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1334","HG03490","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1335","HG03491","R","HumanOmniExpressExome-8-v1-0-B-b37","N","A2",FALSE,FALSE
"1336","HG03499","L1","HumanOmniExpressExome-8-v1-0-B-b37","L1","L1",TRUE,TRUE
"1337","HG03511","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1338","HG03514","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1339","HG03515","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1340","HG03517","L0","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L0",FALSE,TRUE
"1341","HG03518","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1342","HG03520","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1343","HG03521","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1344","HG03538","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1345","HG03539","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1346","HG03547","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1347","HG03548","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1348","HG03556","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1349","HG03557","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1350","HG03558","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1351","HG03559","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1352","HG03563","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1353","HG03565","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1354","HG03567","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1355","HG03571","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1356","HG03572","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1357","HG03575","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1358","HG03577","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1359","HG03578","L2","HumanOmniExpressExome-8-v1-0-B-b37","unclassified","L2",FALSE,TRUE
"1360","HG03583","L3","HumanOmniExpressExome-8-v1-0-B-b37","L3","L3",TRUE,TRUE
"1361","HG03585","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1362","HG03589","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1363","HG03593","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1364","HG03594","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1365","HG03595","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1366","HG03598","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1367","HG03600","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1368","HG03603","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1369","HG03604","R","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"1370","HG03607","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1371","HG03611","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1372","HG03615","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1373","HG03616","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1374","HG03619","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1375","HG03624","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1376","HG03625","T","HumanOmniExpressExome-8-v1-0-B-b37","T","T1",TRUE,FALSE
"1377","HG03629","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1378","HG03631","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1379","HG03634","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1380","HG03636","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1381","HG03640","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1382","HG03642","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1383","HG03643","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1384","HG03644","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1385","HG03645","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1386","HG03646","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1387","HG03649","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1388","HG03652","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1389","HG03653","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1390","HG03660","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1391","HG03663","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1392","HG03667","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1393","HG03668","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1394","HG03672","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1395","HG03673","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1396","HG03679","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1397","HG03680","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1398","HG03681","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1399","HG03684","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1400","HG03685","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1401","HG03686","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1402","HG03687","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1403","HG03689","R","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"1404","HG03690","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1405","HG03691","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1406","HG03692","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"1407","HG03693","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1408","HG03694","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1409","HG03695","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1410","HG03696","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1411","HG03697","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1412","HG03698","N","HumanOmniExpressExome-8-v1-0-B-b37","N","N",TRUE,TRUE
"1413","HG03702","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1414","HG03703","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1415","HG03705","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1416","HG03706","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1417","HG03708","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1418","HG03709","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1419","HG03711","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1420","HG03713","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1421","HG03714","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1422","HG03715","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1423","HG03716","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1424","HG03717","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1425","HG03718","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1426","HG03720","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1427","HG03722","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1428","HG03727","I","HumanOmniExpressExome-8-v1-0-B-b37","L3","I",FALSE,TRUE
"1429","HG03729","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1430","HG03730","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1431","HG03731","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1432","HG03733","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1433","HG03736","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1434","HG03738","R","HumanOmniExpressExome-8-v1-0-B-b37","N","N",FALSE,FALSE
"1435","HG03740","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1436","HG03741","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1437","HG03742","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1438","HG03743","M","HumanOmniExpressExome-8-v1-0-B-b37","J","M",FALSE,TRUE
"1439","HG03744","J","HumanOmniExpressExome-8-v1-0-B-b37","J","J",TRUE,TRUE
"1440","HG03745","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1441","HG03746","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1442","HG03750","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1443","HG03752","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1444","HG03753","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1445","HG03754","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1446","HG03755","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1447","HG03756","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1448","HG03757","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1449","HG03760","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1450","HG03762","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1451","HG03765","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1452","HG03767","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1453","HG03770","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1454","HG03771","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1455","HG03772","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1456","HG03773","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1457","HG03774","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1458","HG03775","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1459","HG03777","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1460","HG03778","W","HumanOmniExpressExome-8-v1-0-B-b37","N","W",FALSE,TRUE
"1461","HG03779","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1462","HG03780","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1463","HG03781","M","HumanOmniExpressExome-8-v1-0-B-b37","J","M",FALSE,TRUE
"1464","HG03782","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1465","HG03784","T","HumanOmniExpressExome-8-v1-0-B-b37","T","T1",TRUE,FALSE
"1466","HG03785","W","HumanOmniExpressExome-8-v1-0-B-b37","N","W",FALSE,TRUE
"1467","HG03786","W","HumanOmniExpressExome-8-v1-0-B-b37","N","W",FALSE,TRUE
"1468","HG03787","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1469","HG03788","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1470","HG03789","R","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"1471","HG03790","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1472","HG03792","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1473","HG03793","A","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,TRUE
"1474","HG03796","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1475","HG03800","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1476","HG03802","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1477","HG03803","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1478","HG03805","M","HumanOmniExpressExome-8-v1-0-B-b37","J","M",FALSE,TRUE
"1479","HG03808","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1480","HG03809","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1481","HG03812","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1482","HG03814","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1483","HG03815","W","HumanOmniExpressExome-8-v1-0-B-b37","N","W",FALSE,TRUE
"1484","HG03817","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1485","HG03821","R","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"1486","HG03823","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1487","HG03824","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1488","HG03826","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1489","HG03829","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1490","HG03830","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1491","HG03832","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1492","HG03833","J","HumanOmniExpressExome-8-v1-0-B-b37","J","J",TRUE,TRUE
"1493","HG03836","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1494","HG03837","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1495","HG03838","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1496","HG03844","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"1497","HG03846","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1498","HG03848","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1499","HG03849","H","HumanOmniExpressExome-8-v1-0-B-b37","H","H",TRUE,TRUE
"1500","HG03850","R","HumanOmniExpressExome-8-v1-0-B-b37","N","A",FALSE,FALSE
"1501","HG03851","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1502","HG03854","R","HumanOmniExpressExome-8-v1-0-B-b37","N","R",FALSE,TRUE
"1503","HG03856","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1504","HG03857","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1505","HG03858","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1506","HG03861","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1507","HG03862","U","HumanOmniExpressExome-8-v1-0-B-b37","U","U",TRUE,TRUE
"1508","HG03863","M","HumanOmniExpressExome-8-v1-0-B-b37","L3","M",FALSE,TRUE
"1509","HG03864","R","HumanOmniExpressExome-8-v1-0-B-b37","N","N",FALSE,FALSE
