"","Individual","WGS","chip","typed","imputed","match.t","match.i"
"627","HG01798","B4b'd'e","HumanOmni2.5-4v1_H-b37","B4b'd'e","B4b'd'e",TRUE,TRUE
"628","HG01799","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"629","HG01800","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"630","HG01801","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"631","HG01802","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"632","HG01804","D4","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,TRUE
"633","HG01805","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"634","HG01806","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"635","HG01807","D4","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,TRUE
"636","HG01808","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"637","HG01809","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"638","HG01810","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"639","HG01811","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"640","HG01812","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"641","HG01813","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"642","HG01815","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"643","HG01816","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"644","HG01817","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"645","HG01840","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"646","HG01841","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"647","HG01842","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"648","HG01843","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"649","HG01844","D4","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,TRUE
"650","HG01845","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"651","HG01846","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"652","HG01847","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"653","HG01848","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"654","HG01849","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"655","HG01850","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"656","HG01851","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"657","HG01852","D","HumanOmni2.5-4v1_H-b37","N","D",FALSE,TRUE
"658","HG01853","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"659","HG01855","N","HumanOmni2.5-4v1_H-b37","N","N",TRUE,TRUE
"660","HG01857","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"661","HG01858","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"662","HG01859","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"663","HG01860","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"664","HG01861","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"665","HG01862","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"666","HG01863","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"667","HG01864","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"668","HG01865","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"669","HG01866","B4b'd'e","HumanOmni2.5-4v1_H-b37","B4b'd'e","B4b'd'e",TRUE,TRUE
"670","HG01867","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"671","HG01868","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"672","HG01869","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"673","HG01870","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"674","HG01871","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"675","HG01872","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"676","HG01873","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"677","HG01874","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"678","HG01878","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"679","HG01879","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"680","HG01880","L2","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,FALSE
"681","HG01882","L0","HumanOmni2.5-4v1_H-b37","L0","L0",TRUE,TRUE
"682","HG01883","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"683","HG01885","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"684","HG01886","L1b","HumanOmni2.5-4v1_H-b37","L1b","L1b",TRUE,TRUE
"685","HG01889","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"686","HG01890","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"687","HG01892","A2","HumanOmni2.5-4v1_H-b37","A","A",FALSE,FALSE
"688","HG01893","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"689","HG01894","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"690","HG01896","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"691","HG01912","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"692","HG01914","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"693","HG01915","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"694","HG01917","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"695","HG01918","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"696","HG01920","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"697","HG01921","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"698","HG01923","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"699","HG01924","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"700","HG01926","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"701","HG01927","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"702","HG01932","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"703","HG01933","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"704","HG01935","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"705","HG01936","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"706","HG01938","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"707","HG01939","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"708","HG01941","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"709","HG01942","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"710","HG01944","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"711","HG01945","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"712","HG01947","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"713","HG01948","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"714","HG01950","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"715","HG01951","A2","HumanOmni2.5-4v1_H-b37","A","A",FALSE,FALSE
"716","HG01953","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"717","HG01954","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"718","HG01956","L1b","HumanOmni2.5-4v1_H-b37","L1b","L1b",TRUE,TRUE
"719","HG01958","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"720","HG01961","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"721","HG01965","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"722","HG01967","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"723","HG01968","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"724","HG01970","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"725","HG01971","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"726","HG01973","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"727","HG01974","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"728","HG01976","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"729","HG01977","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"730","HG01979","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"731","HG01980","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"732","HG01982","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"733","HG01983","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"734","HG01985","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"735","HG01986","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"736","HG01988","L1b","HumanOmni2.5-4v1_H-b37","L1b","L1b",TRUE,TRUE
"737","HG01989","L2","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,FALSE
"738","HG01990","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"739","HG01991","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"740","HG01992","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"741","HG01997","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"742","HG02002","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"743","HG02003","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"744","HG02006","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"745","HG02008","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"746","HG02009","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"747","HG02010","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"748","HG02012","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"749","HG02013","N","HumanOmni2.5-4v1_H-b37","N","N",TRUE,TRUE
"750","HG02014","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"751","HG02016","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"752","HG02017","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"753","HG02019","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"754","HG02020","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"755","HG02023","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"756","HG02024","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"757","HG02025","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"758","HG02026","L3","HumanOmni2.5-4v1_H-b37","L1","L3",FALSE,TRUE
"759","HG02028","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"760","HG02029","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"761","HG02031","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"762","HG02032","N","HumanOmni2.5-4v1_H-b37","N","N",TRUE,TRUE
"763","HG02035","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"764","HG02040","N","HumanOmni2.5-4v1_H-b37","N","N",TRUE,TRUE
"765","HG02046","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"766","HG02047","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"767","HG02048","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"768","HG02049","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"769","HG02050","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"770","HG02051","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"771","HG02052","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"772","HG02053","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"773","HG02054","U","HumanOmni2.5-4v1_H-b37","U","U",TRUE,TRUE
"774","HG02057","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"775","HG02058","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"776","HG02060","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"777","HG02061","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"778","HG02064","B4b'd'e","HumanOmni2.5-4v1_H-b37","B4b'd'e","B4b'd'e",TRUE,TRUE
"779","HG02067","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"780","HG02069","B4b'd'e","HumanOmni2.5-4v1_H-b37","B4b'd'e","B4b'd'e",TRUE,TRUE
"781","HG02070","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"782","HG02072","L3","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,FALSE
"783","HG02073","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"784","HG02075","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"785","HG02076","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"786","HG02078","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"787","HG02079","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"788","HG02081","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"789","HG02082","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"790","HG02084","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"791","HG02085","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"792","HG02086","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"793","HG02087","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"794","HG02088","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"795","HG02089","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"796","HG02090","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"797","HG02095","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"798","HG02102","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"799","HG02104","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"800","HG02105","D4","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,TRUE
"801","HG02107","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"802","HG02108","L1b","HumanOmni2.5-4v1_H-b37","L1b","L1b",TRUE,TRUE
"803","HG02111","L0","HumanOmni2.5-4v1_H-b37","L0","L0",TRUE,TRUE
"804","HG02113","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"805","HG02116","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"806","HG02121","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"807","HG02122","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"808","HG02127","M","HumanOmni2.5-4v1_H-b37","L0","M",FALSE,TRUE
"809","HG02128","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"810","HG02130","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"811","HG02131","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"812","HG02133","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"813","HG02134","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"814","HG02136","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"815","HG02137","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"816","HG02138","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"817","HG02139","A","HumanOmni2.5-4v1_H-b37","A","A2",TRUE,FALSE
"818","HG02140","B5","HumanOmni2.5-4v1_H-b37","L1","B5",FALSE,TRUE
"819","HG02141","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"820","HG02142","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"821","HG02143","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"822","HG02144","L2","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,FALSE
"823","HG02146","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"824","HG02147","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"825","HG02150","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"826","HG02151","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"827","HG02152","D","HumanOmni2.5-4v1_H-b37","N","D",FALSE,TRUE
"828","HG02153","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"829","HG02154","D4","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,TRUE
"830","HG02155","D4","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,TRUE
"831","HG02156","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"832","HG02164","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"833","HG02165","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"834","HG02166","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"835","HG02178","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"836","HG02179","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"837","HG02180","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"838","HG02181","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"839","HG02182","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"840","HG02184","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"841","HG02185","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"842","HG02186","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"843","HG02187","M","HumanOmni2.5-4v1_H-b37","L0","M",FALSE,TRUE
"844","HG02188","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"845","HG02190","D","HumanOmni2.5-4v1_H-b37","N","D",FALSE,TRUE
"846","HG02215","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"847","HG02219","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"848","HG02220","K1","HumanOmni2.5-4v1_H-b37","K1","K1",TRUE,TRUE
"849","HG02221","U","HumanOmni2.5-4v1_H-b37","U","U",TRUE,TRUE
"850","HG02223","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"851","HG02224","H2a","HumanOmni2.5-4v1_H-b37","H2","H2a",FALSE,TRUE
"852","HG02230","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"853","HG02231","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"854","HG02232","T","HumanOmni2.5-4v1_H-b37","T","T",TRUE,TRUE
"855","HG02233","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"856","HG02235","T","HumanOmni2.5-4v1_H-b37","T","T",TRUE,TRUE
"857","HG02236","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"858","HG02238","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"859","HG02239","H","HumanOmni2.5-4v1_H-b37","R","H",FALSE,TRUE
"860","HG02250","L3","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,FALSE
"861","HG02252","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"862","HG02253","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"863","HG02255","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"864","HG02256","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"865","HG02259","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"866","HG02260","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"867","HG02262","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"868","HG02265","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"869","HG02266","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"870","HG02271","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"871","HG02272","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"872","HG02274","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"873","HG02275","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"874","HG02277","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"875","HG02278","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"876","HG02281","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"877","HG02282","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"878","HG02283","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"879","HG02284","L2","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,FALSE
"880","HG02285","D1","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,FALSE
"881","HG02286","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"882","HG02291","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"883","HG02292","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"884","HG02298","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"885","HG02299","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"886","HG02301","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"887","HG02304","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"888","HG02307","L1b","HumanOmni2.5-4v1_H-b37","L1b","L1b",TRUE,TRUE
"889","HG02308","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"890","HG02309","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"891","HG02312","B2","HumanOmni2.5-4v1_H-b37","B2","B2",TRUE,TRUE
"892","HG02314","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"893","HG02315","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"894","HG02317","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"895","HG02318","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"896","HG02322","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"897","HG02323","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"898","HG02325","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"899","HG02330","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"900","HG02332","L1","HumanOmni2.5-4v1_H-b37","L1","L1",TRUE,TRUE
"901","HG02334","J","HumanOmni2.5-4v1_H-b37","unclassified","J",FALSE,TRUE
"902","HG02337","L2","HumanOmni2.5-4v1_H-b37","unclassified","L2",FALSE,TRUE
"903","HG02339","L3","HumanOmni2.5-4v1_H-b37","unclassified","L3",FALSE,TRUE
"904","HG02343","L1b","HumanOmni2.5-4v1_H-b37","L1b","L1b",TRUE,TRUE
"905","HG02345","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"906","HG02348","A2","HumanOmni2.5-4v1_H-b37","A","A2",FALSE,TRUE
"907","HG02351","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"908","HG02353","L3","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,FALSE
"909","HG02355","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"910","HG02356","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"911","HG02360","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"912","HG02363","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"913","HG02364","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"914","HG02367","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"915","HG02371","M","HumanOmni2.5-4v1_H-b37","L0","M",FALSE,TRUE
"916","HG02372","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"917","HG02373","L3","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,FALSE
"918","HG02374","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"919","HG02375","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"920","HG02377","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"921","HG02379","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"922","HG02380","C","HumanOmni2.5-4v1_H-b37","C","C",TRUE,TRUE
"923","HG02381","L3","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,FALSE
"924","HG02382","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"925","HG02383","D4","HumanOmni2.5-4v1_H-b37","unclassified","D4",FALSE,TRUE
"926","HG02384","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
"927","HG02385","R","HumanOmni2.5-4v1_H-b37","R","HV",TRUE,FALSE
"928","HG02386","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"929","HG02387","B5","HumanOmni2.5-4v1_H-b37","unclassified","B5",FALSE,TRUE
"930","HG02388","R","HumanOmni2.5-4v1_H-b37","R","R",TRUE,TRUE
"931","HG02389","M","HumanOmni2.5-4v1_H-b37","unclassified","M",FALSE,TRUE
